0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	500	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	500	500	500	500	0	500	0	1000	0	500	500	500	1000	1000	0	1000	500	1000	2000	500	0	1000	0	1500	500	500	500	1500	500	500	500	2000	500	500	2000	1500	0	1000	1000	1000	1500	1500	1500	1000	0	1500	2000	1500	1000	1500	500	1000	2000	1000	500	1500	1500	500	1500	1500	1000	1000	500	1000	1000	1500	1500	1500	1000	500	1500	0	0	1000	0	500	500	1500	1500	500	0	500	500	500	1000	500	0	500	500	1000	500	1000	500	500	500	1500	0	1000	0	500	0	500	0	500	0	500	500	500	0	1000	0	500	500	500	500	500	500	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	0	0	500	0	0	500	1000	0	500	500	500	0	500	500	1000	500	0	0	0	500	500	0	500	500	500	1000	1000	0	1000	500	500	500	1000	0	500	0	1000	500	500	500	0	1000	500	500	500	0	0	500	500	500	0	1000	1000	0	500	0	500	500	500	1000	500	1000	500	500	0	1000	500	0	0	500	0	0	500	0	500	500	500	1000	0	500	0	500	500	500	1000	0	0	0	500	1000	500	0	500	0	0	0	0	500	1000	500	0	0	1000	0	0	500	500	0	1000	1500	500	0	500	0	0	500	500	0	500	500	500	500	1000	0	500	0	0	500	0	0	1000	0	500	0	0	0	500	0	500	500	0	0	1000	500	500	0	500	1000	500	0	0	0	0	500	0	0	500	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	0	0	0	500	0	0	0	500	0	500	500	0	0	0	0	0	0	500	0	0	0	500	0	0	0	0	0	0	0	0	500	500	0	0	0	500	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	500	0	500	0	0	0	500	0	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	500	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	500	0	0	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	500	500	500	500	500	1000	500	1000	500	500	1000	1000	1500	1000	500	1000	1000	1000	2000	500	1500	1500	500	1500	1500	1000	500	1500	1000	1500	500	2000	1500	500	2000	1500	500	1000	1500	1500	1500	2000	1500	1000	500	1500	2000	2000	2000	2000	1500	1500	6500	1000	1500	3000	2000	500	1500	2000	1500	1500	2500	1500	1500	1500	1500	1500	1000	500	1500	500	500	2000	500	500	500	1500	2000	1000	500	500	500	1000	2000	1500	500	500	500	1000	500	1000	500	500	500	1500	500	1000	1000	500	500	1000	1500	500	500	1500	500	500	500	1000	0	1000	500	500	500	500	500	500	500	500	500	0	0	0	0	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	500	500	500	0	1000	0	1000	0	0	500	1000	500	1000	500	500	0	500	500	1000	500	0	1000	0	500	1000	0	500	500	500	1000	1000	500	1000	500	1000	500	1000	500	500	0	1000	500	500	1000	0	1000	500	500	500	500	0	500	500	500	500	1000	1000	0	500	0	500	1000	1000	1000	500	1000	1000	500	500	1500	500	0	500	500	0	1000	1000	0	500	1000	500	1500	500	1000	0	500	500	1000	1000	0	0	1000	500	1000	500	0	1500	500	500	0	0	500	1500	500	500	0	1000	0	1000	500	500	500	1000	1500	500	500	500	1000	500	500	500	0	1000	500	1000	1000	1000	500	1000	500	0	1000	500	0	1000	0	1000	1000	500	0	500	0	500	500	500	0	1000	500	500	500	500	1500	500	0	500	500	0	500	0	500	500	0	0	500	500	0	0	0	500	500	500	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	500	0	0	0	500	0	500	500	500	0	500	500	0	0	0	500	500	0	500	0	500	0	500	0	0	0	0	0	0	0	0	1000	500	0	0	0	500	0	0	0	500	0	0	500	500	0	1000	0	0	0	0	0	1000	0	500	0	500	1000	500	0	500	0	500	0	500	500	0	0	500	500	0	500	500	0	0	0	500	500	0	0	0	0	500	0	0	0	0	500	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	500	0	0	500	0	0	0	500	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	1000	500	500	1500	1500	1000	500	1000	1500	500	1000	500	1500	1000	500	1000	1000	1500	2000	500	1500	1500	1000	1500	1500	500	1000	2000	1000	1500	1500	2000	2000	500	2000	1500	1500	1500	2000	1000	1500	2000	2000	1500	500	1500	2000	1500	2000	2000	1500	1500	18500	1000	1500	3000	2000	1000	1500	2500	2000	2000	2500	1000	1500	1500	2000	1500	1000	1000	2500	500	1000	1500	500	500	500	2000	2000	1000	1000	500	500	1500	2000	1500	500	500	1500	1000	500	1000	1000	1000	500	500	500	1000	1500	500	500	1000	1500	500	500	1500	500	500	1000	500	0	1000	500	500	1000	500	500	500	500	500	500	0	0	0	0	500	0	0	0	500	0	0	0	500	0	0	0	0	0	0	0	0	1000	0	500	500	500	500	500	500	500	500	0	0	500	500	1000	1000	500	500	0	1000	1000	1500	500	0	1000	0	500	500	0	500	500	500	1000	1000	500	1000	500	1000	1000	500	500	500	0	1000	1000	500	1000	0	1000	500	500	500	500	0	500	500	1000	500	1000	1000	0	500	0	500	1000	500	1000	500	1000	1000	500	0	1500	500	500	500	500	0	1000	1000	500	500	1500	1000	1500	500	1000	500	500	500	1000	1000	500	500	1000	500	1000	500	500	1000	500	500	500	0	500	1500	500	0	0	1000	0	500	500	500	1000	1000	1500	500	500	500	1000	0	1000	500	500	1500	500	1000	1000	1000	500	1000	1000	0	1000	500	0	1000	0	500	1000	500	1000	500	0	1000	500	500	0	500	1000	500	500	1000	1500	500	500	1000	500	0	500	500	500	0	0	0	500	1000	0	0	0	500	500	0	0	0	0	0	500	0	0	500	0	0	500	0	0	0	500	0	0	0	0	0	0	500	500	500	0	500	500	0	0	0	500	500	500	500	0	500	500	500	0	0	0	0	0	0	0	0	1000	500	0	0	0	500	0	0	500	0	0	0	500	500	0	500	500	0	0	0	0	500	500	500	500	500	1000	500	0	500	0	500	500	500	500	0	500	0	1000	500	500	0	0	0	0	0	500	0	0	0	0	500	0	0	0	0	500	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	500	500	0	500	0	0	0	500	0	0	0	500	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	1000	500	500	1500	1500	1000	500	1000	1500	500	1000	500	1500	1000	500	1000	1000	1500	1500	500	1500	1500	1500	1000	1500	1000	1000	2000	1500	2000	1500	1500	2500	1500	1500	1500	500	1500	2000	1500	1500	2000	2000	2000	500	1000	1500	1500	2000	2000	1500	2000	18500	2000	1500	3000	2000	1000	1500	2500	1500	2000	2500	1000	2500	1500	2500	1500	1000	1000	2500	500	1000	1500	1000	500	500	1500	2000	1000	1000	500	500	1500	2000	1500	500	500	1000	1500	1000	1500	1000	1500	500	500	1000	1000	1000	500	500	1000	1500	500	500	1000	500	500	1000	500	500	1000	500	500	1000	500	500	500	500	500	500	0	500	0	500	500	500	0	0	500	0	0	0	500	0	500	0	0	0	0	0	0	1000	0	500	500	500	500	0	500	500	500	0	0	500	500	500	500	500	500	0	500	500	1000	500	0	1000	500	500	0	0	500	500	500	500	500	500	500	500	500	1000	500	500	500	0	1000	500	500	1500	0	1000	1000	0	500	0	500	500	500	1000	500	1000	1500	0	0	0	500	500	500	1000	500	1000	1000	500	500	1500	500	500	1000	500	500	1000	1000	500	500	1500	500	1000	500	1000	500	500	1000	1500	500	1000	1000	1000	500	1000	500	500	1000	0	500	500	500	500	1500	500	0	500	500	0	1000	500	500	1000	1000	1000	500	500	500	1000	500	1000	500	500	1500	500	1000	1000	1000	500	1000	1000	0	1000	1500	500	1000	0	500	1000	500	1000	500	0	1000	500	500	0	500	1000	500	500	1000	1000	500	500	1500	500	0	500	500	0	0	500	0	500	1000	500	0	0	500	500	0	0	0	0	0	0	0	500	500	0	0	500	0	0	0	500	0	0	0	0	0	500	0	500	500	0	500	500	500	0	0	0	500	500	500	0	500	500	0	0	0	0	0	0	0	0	500	1000	500	0	0	0	0	0	0	500	0	0	0	0	0	0	500	500	0	0	0	0	500	0	500	500	500	500	500	0	500	0	500	0	0	500	0	500	500	1000	0	500	0	0	0	0	0	0	0	0	500	0	500	0	0	0	0	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	500	500	0	500	0	0	0	500	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	500	500	1000	500	500	1500	1500	1000	500	1000	1000	500	1000	1000	1500	1000	500	1000	1000	1500	1000	1000	500	1500	1000	1500	1500	1000	1000	2000	1500	1500	1500	1500	2500	1500	1500	1500	1500	2000	2000	1500	1500	2000	2000	2000	1500	2000	1500	1500	1000	2000	1500	2000	27000	2000	2000	2500	2000	1000	1500	1000	1500	1500	2000	1000	2500	1500	2500	1000	1000	1500	2500	1000	2000	2000	1000	500	1000	1500	2000	1000	1000	1000	500	1500	2000	1500	1500	500	1500	1500	1000	1500	1000	1000	500	500	1000	1000	1000	500	500	1500	1500	500	500	1000	1500	500	1000	500	500	500	500	500	1000	500	500	500	500	1000	500	0	500	500	500	0	0	0	0	500	0	0	0	500	0	500	500	500	500	0	0	0	1000	0	500	500	500	500	0	1000	500	1000	0	0	500	500	500	0	500	1000	0	500	500	0	500	0	500	500	0	500	0	500	500	1000	0	500	500	0	0	0	1000	500	500	500	0	1000	1000	500	1500	500	1000	500	0	0	0	500	500	500	1000	500	500	1500	0	500	0	500	1000	0	500	500	1000	1000	1000	500	1000	500	500	1000	500	500	1000	500	500	500	1000	500	1000	0	1000	500	500	1000	1500	500	1000	1000	500	500	500	500	500	1500	500	500	500	1000	500	1000	500	500	500	0	0	1000	500	500	1000	1000	1000	500	1000	500	1000	1000	500	500	500	1500	500	1000	1000	500	500	1000	1000	500	1000	1500	500	1000	0	500	1000	500	1000	1000	500	1000	1000	1000	0	500	1000	500	500	500	1000	1000	500	1000	500	0	500	0	0	0	0	500	500	1000	500	0	0	0	500	0	0	0	0	0	0	0	500	500	0	0	500	0	0	500	500	0	0	0	0	0	0	0	500	500	0	0	500	500	500	0	0	500	500	500	0	0	500	0	0	0	0	0	0	0	0	500	500	0	500	0	0	0	500	0	500	0	0	0	0	0	0	500	500	0	0	0	500	500	0	500	500	1000	500	500	0	500	0	500	500	0	500	0	500	0	1000	0	0	0	0	0	0	0	0	0	500	500	0	500	0	0	0	0	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	500	500	0	500	1000	500	1000	1000	500	500	500	1000	1500	500	1000	1000	1500	1000	500	1000	1000	1500	1000	2000	500	500	1500	1500	2000	1500	1000	2500	1500	1500	2000	1500	2500	1500	1500	1500	1500	2000	2500	1500	1500	1500	1500	2000	2000	2000	1500	1500	2000	2000	1500	2000	40500	2000	2000	2000	2000	1000	2500	2500	2000	2000	2000	1500	2500	1500	2500	1000	1000	1000	2500	1500	2000	2000	1000	500	1000	1500	1500	1500	1500	1000	1000	1500	2000	1000	1500	500	1500	1500	500	1500	1000	1000	1000	500	1000	1000	1000	500	500	1000	1500	500	500	1000	1500	500	1000	500	500	1000	500	500	500	500	500	500	500	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	500	0	500	500	500	500	0	0	0	1000	0	500	500	500	500	0	500	500	1000	0	0	0	500	500	0	500	500	0	500	500	0	500	0	500	500	0	0	500	500	500	1000	0	500	500	0	0	500	500	500	500	500	0	1000	1000	500	1000	0	500	500	0	500	0	500	500	0	1000	500	500	1500	0	500	0	500	500	0	500	0	1500	1000	1000	500	1000	500	500	1000	500	500	500	0	1000	500	1000	500	1000	500	1000	500	1500	1000	1500	500	500	500	1000	500	500	1000	1000	1500	1500	500	500	1000	0	1000	500	500	500	0	0	1000	500	500	1500	1000	1000	500	500	500	1000	500	500	500	1500	2000	500	1000	1000	500	500	1000	500	500	1000	1000	500	1000	500	1000	500	1000	1500	1000	500	1000	1000	1000	0	500	500	500	500	500	1000	1000	500	500	500	0	0	0	0	0	0	500	0	500	500	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	500	500	0	0	0	0	0	0	0	500	0	0	0	500	500	500	0	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	500	0	0	500	500	500	500	0	0	500	1000	0	500	500	1000	500	0	0	0	0	500	500	0	500	0	500	500	0	500	0	0	500	0	0	0	500	0	500	500	0	500	0	0	0	0	0	500	0	500	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	500	1000	500	1000	1000	500	500	1000	1000	2000	500	1000	500	2000	1000	1000	1000	1000	1500	1000	2000	500	500	2000	1500	2000	1500	1000	2500	1500	1500	2500	2000	2500	1500	1500	1500	1500	2000	2500	1500	1500	1500	1000	2000	2000	2000	1500	1500	3500	1500	1500	2000	50500	2000	2000	1500	1500	1000	2500	1000	2000	1500	2000	2000	2500	1500	2500	1500	2000	1500	1500	1500	2000	2000	1000	1000	1000	500	1000	1000	1000	1000	2000	2500	1500	1000	1500	500	1000	1500	1000	1500	1000	1000	500	500	1000	1000	1000	1000	1500	1500	500	500	500	1000	1500	500	1000	500	500	500	500	500	500	1000	500	500	500	500	500	0	500	500	500	0	0	0	0	500	0	0	0	500	0	500	500	500	500	500	500	0	1000	0	500	1000	500	0	500	500	500	1000	0	0	0	500	500	0	500	500	0	500	1000	0	500	0	0	500	0	0	0	500	500	1000	0	500	0	0	0	500	500	0	500	500	0	1000	1000	500	1000	0	500	500	0	500	0	500	500	0	500	500	0	1500	0	500	500	500	500	0	1000	0	1500	1000	1000	1000	1000	500	500	1000	500	1000	500	0	1000	500	1000	1000	500	0	1000	0	500	1000	1000	1000	500	500	500	500	500	1000	1000	1000	0	500	500	1000	0	500	1000	500	500	0	0	500	0	500	1000	1000	1000	500	1000	500	500	500	500	500	1000	2000	500	500	500	0	500	500	500	500	500	1000	500	1000	1500	1000	500	1000	1000	1500	500	1000	500	1000	0	0	500	1000	500	0	1000	500	1000	1000	0	0	500	0	0	0	0	0	0	0	500	0	0	0	0	0	500	500	0	0	0	0	500	500	0	0	500	0	0	500	500	0	0	0	0	0	0	0	500	0	0	0	0	500	500	500	500	500	500	500	0	0	500	0	0	0	0	0	0	0	0	500	0	0	500	0	0	0	500	0	0	0	0	500	0	0	500	0	500	500	0	0	500	1000	0	500	500	500	500	0	0	0	0	500	500	0	0	0	500	500	0	500	0	0	500	0	0	0	0	0	500	500	0	500	0	0	0	0	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	500	500	500	1000	1000	500	500	1000	1000	2000	500	1000	500	2000	1000	1000	1000	2000	1500	1000	1000	1000	500	1500	1500	1000	1500	1500	2000	1500	1500	2500	1500	1500	1500	1500	1500	1500	2000	1500	1500	1500	500	1000	1500	2000	2000	2000	1500	3500	1500	2000	2000	50500	1500	2000	1500	1500	500	2000	1000	2000	1500	2000	2000	2500	1500	2500	1500	2000	1500	1000	1500	1500	2000	1000	1500	500	500	1000	1500	1000	1000	2000	2000	1000	1000	1500	500	500	1000	1500	1500	500	1000	500	500	1000	500	1000	1000	2000	1500	0	500	500	1000	1000	500	500	500	500	500	500	500	500	1000	500	500	1000	500	500	0	500	500	500	0	0	0	0	500	0	0	0	500	0	500	500	0	500	500	500	0	1000	500	500	1000	500	0	500	500	500	1000	500	0	0	500	500	0	1000	500	0	500	500	0	500	0	0	500	0	0	0	0	0	500	0	500	0	0	0	0	0	0	500	500	0	1000	500	500	500	0	500	500	0	0	500	500	500	500	500	500	0	1000	0	500	500	500	0	500	1000	0	1500	1000	1000	1000	1000	1000	500	1000	500	1000	500	500	1000	500	500	1000	500	0	1000	0	500	1000	1500	1000	1000	500	500	500	500	1000	1500	1000	0	500	500	1000	0	1000	1000	500	500	0	0	500	1000	1000	1500	1000	500	500	1000	500	1000	500	500	500	1500	2000	500	500	500	0	0	500	500	500	500	1000	500	1000	1500	1000	1000	1500	1000	1500	500	1500	500	1000	0	0	500	1000	500	0	1000	500	500	500	0	0	500	0	0	0	0	0	500	0	500	0	0	0	0	0	500	500	0	0	0	0	500	0	0	0	500	0	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	500	0	0	0	0	0	0	0	500	500	500	500	0	0	500	1000	0	500	500	500	500	0	500	0	0	500	500	500	0	0	500	500	0	500	500	0	500	0	0	0	500	0	500	500	0	500	0	0	0	0	500	500	0	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	500	500	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	500	500	500	1000	1000	1000	1000	500	1000	1000	1000	1000	500	1000	1000	1500	1000	2000	2000	1000	1500	1000	1000	1500	1500	1500	1500	1500	2000	1500	1500	2500	2000	1500	1000	1500	1500	1500	2000	1500	1000	1500	1500	1000	1500	2000	2000	2500	1500	2500	1500	2000	2000	50500	1500	2000	1500	1500	500	2000	1000	2500	1500	2000	2000	1000	2000	1500	1500	2000	1500	1000	1500	1500	2000	1000	1500	1000	500	500	1500	1500	1000	2000	1500	1000	1000	1500	1000	500	1000	1000	1500	500	1000	500	500	1000	500	1000	1000	2000	1500	0	500	500	1000	1000	1000	500	500	500	500	500	500	500	1000	500	0	1000	500	500	0	500	500	500	0	0	500	500	1000	0	0	500	500	0	0	500	0	500	500	500	0	500	500	0	1000	0	0	500	500	500	500	500	500	0	500	500	500	1000	0	500	500	0	0	0	0	0	500	0	500	500	0	0	0	0	500	0	500	0	0	0	0	500	500	0	500	0	500	0	0	500	0	0	0	500	500	0	0	500	500	0	0	0	500	500	500	500	500	500	0	1500	1000	1000	1000	2000	1500	500	1000	500	500	500	500	1500	2000	500	1000	1000	500	1000	500	1000	1500	1000	1000	1000	500	500	500	500	1000	1500	1000	1500	500	1000	1000	500	1500	1000	1000	500	500	0	500	1500	1000	1500	1000	1000	500	1000	500	500	500	500	500	1000	2000	500	500	500	0	0	500	500	500	500	1000	500	1000	1500	1000	1000	1500	1000	1500	500	1500	500	500	0	0	500	500	500	0	1000	500	500	500	0	0	500	500	0	0	0	0	500	0	500	0	0	0	0	0	0	500	0	0	0	0	500	0	500	500	0	500	0	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	500	500	500	500	500	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	500	500	500	500	0	0	500	1000	500	500	500	1000	0	0	500	500	0	500	500	500	0	0	0	500	0	500	500	0	500	0	0	0	500	0	500	0	0	500	0	0	0	0	500	500	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	500	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	500	500	1000	0	2000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	500	500	1000	1000	1000	500	500	1000	1500	1000	1000	500	1000	1000	1500	1000	1000	2000	1500	1000	1000	1000	1500	1500	2000	1500	1500	2000	1000	2500	2500	2000	1500	1000	1500	1500	1500	1500	2500	1000	2000	500	1500	1500	1500	2500	2500	1500	2500	1500	2000	2000	50500	1500	2000	2000	1000	500	2500	1000	2500	1500	2000	2000	1000	2000	2500	2000	2000	1500	1000	1500	1500	2000	1000	1000	1000	1500	500	1500	1000	1000	2000	1500	1000	1000	1500	1000	500	1000	500	1500	500	1000	500	500	1000	500	1000	1500	1500	1500	0	500	500	1000	1000	1000	500	500	500	500	500	500	500	1000	500	0	1000	0	500	0	500	1000	500	500	1000	500	0	500	0	500	1000	500	500	0	0	0	500	500	500	0	500	500	0	500	0	0	500	500	0	0	500	1000	0	500	500	500	1000	0	0	500	0	0	0	0	0	500	0	500	0	500	0	0	0	500	0	500	0	500	0	0	0	500	500	0	0	500	0	0	500	500	0	0	500	500	0	0	500	500	0	0	0	500	500	500	500	500	500	0	500	1000	500	1000	2000	1500	500	1000	1000	500	500	500	1500	1500	500	1000	1000	500	1000	500	500	1000	1500	1000	500	500	500	500	500	1000	1500	1000	500	500	500	500	1000	1500	1000	1000	500	500	500	500	1000	1000	1500	1000	500	500	500	500	1000	500	500	1000	1500	1500	500	500	500	0	0	500	500	500	500	500	500	500	500	1000	1000	1500	1000	1500	500	1500	500	500	0	500	500	0	0	0	1000	500	500	500	0	500	0	500	0	0	0	0	500	0	500	0	0	0	0	0	500	500	0	500	500	0	500	500	1000	0	0	500	500	500	0	500	500	500	500	0	500	500	0	0	0	0	500	0	500	500	500	500	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	500	500	500	0	0	0	500	500	500	500	1000	0	0	500	500	0	500	500	500	0	0	500	500	0	500	500	0	500	500	0	0	500	0	0	0	0	500	0	0	0	0	0	0	500	500	0	0	500	500	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	500	0	0	0
